Cameraframes.Value,Cameraframes.Timestamp,Quinine_video,Airpuff_video,Sucrose_video,Quinine_stim
1324,2025-08-14T22:10:17.9406720+01:00,0,0,0,0
1325,2025-08-14T22:10:17.9557376+01:00,0,0,0,0
1326,2025-08-14T22:10:17.9711744+01:00,0,0,0,0
1327,2025-08-14T22:10:17.9858944+01:00,0,0,0,0
1328,2025-08-14T22:10:18.0018688+01:00,0,0,0,0
1329,2025-08-14T22:10:18.0158464+01:00,0,0,0,0
1330,2025-08-14T22:10:18.0309248+01:00,0,0,0,0
1331,2025-08-14T22:10:18.0459392+01:00,0,0,0,0
1332,2025-08-14T22:10:18.0615552+01:00,0,0,0,0
1333,2025-08-14T22:10:18.0760448+01:00,0,0,0,0
1334,2025-08-14T22:10:18.0910976+01:00,0,0,0,0
1335,2025-08-14T22:10:18.1061120+01:00,0,0,0,0
1336,2025-08-14T22:10:18.1216384+01:00,0,0,0,0
1337,2025-08-14T22:10:18.1362048+01:00,0,0,0,0
1338,2025-08-14T22:10:18.1512448+01:00,0,0,0,0
1339,2025-08-14T22:10:18.1668608+01:00,0,0,0,0
1340,2025-08-14T22:10:18.1813760+01:00,0,0,0,0
1341,2025-08-14T22:10:18.1968000+01:00,0,0,0,0
1342,2025-08-14T22:10:18.2114048+01:00,0,0,0,0
1343,2025-08-14T22:10:18.2264448+01:00,0,0,0,0
1344,2025-08-14T22:10:18.2415232+01:00,0,0,0,0
1345,2025-08-14T22:10:18.2566528+01:00,0,0,0,0
1346,2025-08-14T22:10:18.2721536+01:00,0,0,0,0
1347,2025-08-14T22:10:18.2866048+01:00,0,0,0,0
1348,2025-08-14T22:10:18.3016704+01:00,0,0,0,0
1349,2025-08-14T22:10:18.3167488+01:00,0,0,0,0
1350,2025-08-14T22:10:18.3323008+01:00,0,0,0,0
1351,2025-08-14T22:10:18.3467648+01:00,0,0,0,0
1352,2025-08-14T22:10:18.3618560+01:00,0,0,0,0
1353,2025-08-14T22:10:18.3773440+01:00,0,0,0,0
1354,2025-08-14T22:10:18.3920640+01:00,0,0,0,0
1355,2025-08-14T22:10:18.4079232+01:00,0,0,0,0
1356,2025-08-14T22:10:18.4219392+01:00,0,0,0,0
1357,2025-08-14T22:10:18.4370176+01:00,0,0,0,0
1358,2025-08-14T22:10:18.4521088+01:00,0,0,0,0
1359,2025-08-14T22:10:18.4676352+01:00,0,0,0,0
1360,2025-08-14T22:10:18.4821504+01:00,0,0,0,0
1361,2025-08-14T22:10:18.4972032+01:00,0,0,0,0
1362,2025-08-14T22:10:18.5122432+01:00,0,0,0,0
1363,2025-08-14T22:10:18.5278208+01:00,0,0,0,0
1364,2025-08-14T22:10:18.5423360+01:00,0,0,0,0
1365,2025-08-14T22:10:18.5573632+01:00,0,0,0,0
1366,2025-08-14T22:10:18.5728384+01:00,0,0,0,0
1367,2025-08-14T22:10:18.5874816+01:00,0,0,0,0
1368,2025-08-14T22:10:18.6028928+01:00,0,0,0,0
1369,2025-08-14T22:10:18.6175488+01:00,0,0,0,0
1370,2025-08-14T22:10:18.6325888+01:00,0,0,0,0
1371,2025-08-14T22:10:18.6476800+01:00,0,0,0,0
1372,2025-08-14T22:10:18.6627712+01:00,0,0,0,0
1373,2025-08-14T22:10:18.6782976+01:00,0,0,0,0
1374,2025-08-14T22:10:18.6927360+01:00,0,0,0,0
1375,2025-08-14T22:10:18.7077760+01:00,0,0,0,0
1376,2025-08-14T22:10:18.7228032+01:00,0,0,0,0
1377,2025-08-14T22:10:18.7384448+01:00,0,0,0,0
1378,2025-08-14T22:10:18.7529088+01:00,0,0,0,0
1379,2025-08-14T22:10:18.7679744+01:00,0,0,0,0
1380,2025-08-14T22:10:18.7835264+01:00,0,0,0,0
1381,2025-08-14T22:10:18.7981952+01:00,0,0,0,0
1382,2025-08-14T22:10:18.8141312+01:00,0,0,0,0
1383,2025-08-14T22:10:18.8281088+01:00,0,0,0,0
1384,2025-08-14T22:10:18.8432256+01:00,0,0,0,0
1385,2025-08-14T22:10:18.8582144+01:00,0,0,0,0
1386,2025-08-14T22:10:18.8737664+01:00,0,0,0,0
1387,2025-08-14T22:10:18.8882944+01:00,0,0,0,0
1388,2025-08-14T22:10:18.9033088+01:00,0,0,0,0
1389,2025-08-14T22:10:18.9183488+01:00,0,0,0,0
1390,2025-08-14T22:10:18.9339392+01:00,0,0,0,0
1391,2025-08-14T22:10:18.9484288+01:00,0,0,0,0
1392,2025-08-14T22:10:18.9634560+01:00,0,0,0,0
1393,2025-08-14T22:10:18.9789824+01:00,0,0,0,0
1394,2025-08-14T22:10:18.9935616+01:00,0,0,0,0
1395,2025-08-14T22:10:19.0093952+01:00,0,0,0,0
1396,2025-08-14T22:10:19.0236160+01:00,0,0,0,0
1397,2025-08-14T22:10:19.0386816+01:00,0,0,0,0
1398,2025-08-14T22:10:19.0537472+01:00,0,0,0,0
1399,2025-08-14T22:10:19.0688256+01:00,0,0,0,0
1400,2025-08-14T22:10:19.0844160+01:00,0,0,0,0
1401,2025-08-14T22:10:19.0989312+01:00,0,0,0,0
1402,2025-08-14T22:10:19.1139584+01:00,0,0,0,0
1403,2025-08-14T22:10:19.1290624+01:00,0,0,0,0
1404,2025-08-14T22:10:19.1445760+01:00,0,0,0,0
1405,2025-08-14T22:10:19.1591936+01:00,0,0,0,0
1406,2025-08-14T22:10:19.1740800+01:00,0,0,0,0
1407,2025-08-14T22:10:19.1895680+01:00,0,0,0,0
1408,2025-08-14T22:10:19.2045056+01:00,0,0,0,0
1409,2025-08-14T22:10:19.2200832+01:00,0,0,0,0
1410,2025-08-14T22:10:19.2342144+01:00,0,0,0,0
1411,2025-08-14T22:10:19.2492672+01:00,0,0,0,0
1412,2025-08-14T22:10:19.2642944+01:00,0,0,0,0
1413,2025-08-14T22:10:19.2795520+01:00,0,0,0,0
1414,2025-08-14T22:10:19.2944000+01:00,0,0,0,0
1415,2025-08-14T22:10:19.3095040+01:00,0,0,0,0
1416,2025-08-14T22:10:19.3244416+01:00,0,0,0,0
1417,2025-08-14T22:10:19.3401600+01:00,0,0,0,0
1418,2025-08-14T22:10:19.3545856+01:00,0,0,0,0
1419,2025-08-14T22:10:19.3695872+01:00,0,0,0,0
1420,2025-08-14T22:10:19.3846400+01:00,0,0,0,0
1421,2025-08-14T22:10:19.4002304+01:00,0,0,0,0
1422,2025-08-14T22:10:19.4147712+01:00,0,0,0,0
1423,2025-08-14T22:10:19.4297728+01:00,0,0,0,0
1424,2025-08-14T22:10:19.4452992+01:00,0,0,0,0
1425,2025-08-14T22:10:19.4598272+01:00,0,0,0,0
1426,2025-08-14T22:10:19.4753024+01:00,0,0,0,0
1427,2025-08-14T22:10:19.4899456+01:00,0,0,0,0
1428,2025-08-14T22:10:19.5050624+01:00,0,0,0,0
1429,2025-08-14T22:10:19.5200768+01:00,0,0,0,0
1430,2025-08-14T22:10:19.5351168+01:00,0,0,0,0
1431,2025-08-14T22:10:19.5506944+01:00,0,0,0,0
1432,2025-08-14T22:10:19.5654144+01:00,0,0,0,0
1433,2025-08-14T22:10:19.5802368+01:00,0,0,0,0
1434,2025-08-14T22:10:19.5952512+01:00,0,0,0,0
1435,2025-08-14T22:10:19.6107136+01:00,0,0,0,0
1436,2025-08-14T22:10:19.6253824+01:00,0,0,0,0
1437,2025-08-14T22:10:19.6403712+01:00,0,0,0,0
1438,2025-08-14T22:10:19.6558720+01:00,0,0,0,0
1439,2025-08-14T22:10:19.6704896+01:00,0,0,0,0
1440,2025-08-14T22:10:19.6859392+01:00,0,0,0,0
1441,2025-08-14T22:10:19.7006080+01:00,0,0,0,0
1442,2025-08-14T22:10:19.7156608+01:00,0,0,0,0
1443,2025-08-14T22:10:19.7307264+01:00,0,0,0,0
1444,2025-08-14T22:10:19.7457792+01:00,0,0,0,0
1445,2025-08-14T22:10:19.7610880+01:00,0,0,0,0
1446,2025-08-14T22:10:19.7757696+01:00,0,0,0,0
1447,2025-08-14T22:10:19.7908480+01:00,0,0,0,0
1448,2025-08-14T22:10:19.8059392+01:00,0,0,0,0
1449,2025-08-14T22:10:19.8213248+01:00,0,0,0,0
1450,2025-08-14T22:10:19.8359296+01:00,0,0,0,0
1451,2025-08-14T22:10:19.8509952+01:00,0,0,0,0
1452,2025-08-14T22:10:19.8664064+01:00,0,0,0,0
1453,2025-08-14T22:10:19.8810624+01:00,0,0,0,0
1454,2025-08-14T22:10:19.8965120+01:00,0,0,0,0
1455,2025-08-14T22:10:19.9112064+01:00,0,0,0,0
1456,2025-08-14T22:10:19.9263232+01:00,0,0,0,0
1457,2025-08-14T22:10:19.9413632+01:00,0,0,0,0
1458,2025-08-14T22:10:19.9562496+01:00,0,0,0,0
1459,2025-08-14T22:10:19.9720064+01:00,0,0,0,0
1460,2025-08-14T22:10:19.9863424+01:00,0,0,0,0
1461,2025-08-14T22:10:20.0014592+01:00,0,0,0,0
1462,2025-08-14T22:10:20.0165376+01:00,0,0,0,0
1463,2025-08-14T22:10:20.0319104+01:00,0,0,0,0
1464,2025-08-14T22:10:20.0464896+01:00,0,0,0,0
1465,2025-08-14T22:10:20.0615424+01:00,0,0,0,0
1466,2025-08-14T22:10:20.0774400+01:00,0,0,0,0
1467,2025-08-14T22:10:20.0916096+01:00,0,0,0,0
1468,2025-08-14T22:10:20.1066240+01:00,0,0,0,0
1469,2025-08-14T22:10:20.1216512+01:00,0,0,0,0
1470,2025-08-14T22:10:20.1374208+01:00,0,0,0,0
1471,2025-08-14T22:10:20.1517568+01:00,0,0,0,0
1472,2025-08-14T22:10:20.1667840+01:00,0,0,0,0
1473,2025-08-14T22:10:20.1818496+01:00,0,0,0,0
1474,2025-08-14T22:10:20.1974016+01:00,0,0,0,0
1475,2025-08-14T22:10:20.2119040+01:00,0,0,0,0
1476,2025-08-14T22:10:20.2269440+01:00,0,0,0,0
1477,2025-08-14T22:10:20.2424576+01:00,0,0,0,0
1478,2025-08-14T22:10:20.2570624+01:00,0,0,0,0
1479,2025-08-14T22:10:20.2724736+01:00,0,0,0,0
1480,2025-08-14T22:10:20.2871552+01:00,0,0,0,0
1481,2025-08-14T22:10:20.3022720+01:00,0,0,0,0
1482,2025-08-14T22:10:20.3171584+01:00,0,0,0,0
1483,2025-08-14T22:10:20.3322880+01:00,0,0,0,0
1484,2025-08-14T22:10:20.3478144+01:00,0,0,0,0
1485,2025-08-14T22:10:20.3624704+01:00,0,0,0,0
1486,2025-08-14T22:10:20.3773952+01:00,0,0,0,0
1487,2025-08-14T22:10:20.3924480+01:00,0,0,0,0
1488,2025-08-14T22:10:20.4079488+01:00,0,0,0,0
1489,2025-08-14T22:10:20.4225408+01:00,0,0,0,0
1490,2025-08-14T22:10:20.4375296+01:00,0,0,0,0
1491,2025-08-14T22:10:20.4530304+01:00,0,0,0,0
1492,2025-08-14T22:10:20.4676096+01:00,0,0,0,0
1493,2025-08-14T22:10:20.4836352+01:00,0,0,0,0
1494,2025-08-14T22:10:20.4977024+01:00,0,0,0,0
1495,2025-08-14T22:10:20.5127552+01:00,0,0,0,0
1496,2025-08-14T22:10:20.5277696+01:00,0,0,0,0
1497,2025-08-14T22:10:20.5433344+01:00,0,0,0,0
1498,2025-08-14T22:10:20.5578624+01:00,0,0,0,0
1499,2025-08-14T22:10:20.5728896+01:00,0,0,0,0
1500,2025-08-14T22:10:20.5879808+01:00,0,0,0,0
1501,2025-08-14T22:10:20.6034688+01:00,0,0,0,0
1502,2025-08-14T22:10:20.6180096+01:00,0,0,0,0
1503,2025-08-14T22:10:20.6331136+01:00,0,0,0,0
1504,2025-08-14T22:10:20.6486144+01:00,0,0,0,0
1505,2025-08-14T22:10:20.6631296+01:00,0,0,0,0
1506,2025-08-14T22:10:20.6785664+01:00,0,0,0,0
1507,2025-08-14T22:10:20.6932480+01:00,0,0,0,0
1508,2025-08-14T22:10:20.7084032+01:00,0,0,0,0
1509,2025-08-14T22:10:20.7232896+01:00,0,0,0,0
1510,2025-08-14T22:10:20.7383296+01:00,0,0,0,0
1511,2025-08-14T22:10:20.7539456+01:00,0,0,0,0
1512,2025-08-14T22:10:20.7685120+01:00,0,0,0,0
1513,2025-08-14T22:10:20.7834880+01:00,0,0,0,0
1514,2025-08-14T22:10:20.7985792+01:00,0,0,0,0
1515,2025-08-14T22:10:20.8140672+01:00,0,0,0,0
1516,2025-08-14T22:10:20.8287104+01:00,0,0,0,0
1517,2025-08-14T22:10:20.8436736+01:00,0,0,0,0
1518,2025-08-14T22:10:20.8592384+01:00,0,0,0,0
1519,2025-08-14T22:10:20.8737920+01:00,0,0,0,0
1520,2025-08-14T22:10:20.8897280+01:00,0,0,0,0
1521,2025-08-14T22:10:20.9038080+01:00,0,0,0,0
1522,2025-08-14T22:10:20.9188608+01:00,0,0,0,0
1523,2025-08-14T22:10:20.9339008+01:00,0,0,0,0
1524,2025-08-14T22:10:20.9495936+01:00,0,0,0,0
1525,2025-08-14T22:10:20.9639808+01:00,0,0,0,0
1526,2025-08-14T22:10:20.9789952+01:00,0,0,0,0
1527,2025-08-14T22:10:20.9941120+01:00,0,0,0,0
1528,2025-08-14T22:10:21.0096128+01:00,0,0,0,0
1529,2025-08-14T22:10:21.0241280+01:00,0,0,0,0
1530,2025-08-14T22:10:21.0392320+01:00,0,0,0,0
1531,2025-08-14T22:10:21.0547456+01:00,0,0,0,0
1532,2025-08-14T22:10:21.0693376+01:00,0,0,0,0
1533,2025-08-14T22:10:21.0847616+01:00,0,0,0,0
1534,2025-08-14T22:10:21.0994176+01:00,0,0,0,0
1535,2025-08-14T22:10:21.1144832+01:00,0,0,0,0
1536,2025-08-14T22:10:21.1294336+01:00,0,0,0,0
1537,2025-08-14T22:10:21.1444864+01:00,0,0,0,0
1538,2025-08-14T22:10:21.1600768+01:00,0,0,0,0
1539,2025-08-14T22:10:21.1746688+01:00,0,0,0,0
1540,2025-08-14T22:10:21.1896320+01:00,0,0,0,0
1541,2025-08-14T22:10:21.2046720+01:00,0,0,0,0
1542,2025-08-14T22:10:21.2201984+01:00,0,0,0,0
1543,2025-08-14T22:10:21.2348288+01:00,0,0,0,0
1544,2025-08-14T22:10:21.2498048+01:00,0,0,0,0
1545,2025-08-14T22:10:21.2653952+01:00,0,0,0,0
1546,2025-08-14T22:10:21.2798464+01:00,0,0,0,0
1547,2025-08-14T22:10:21.2959488+01:00,0,0,0,0
1548,2025-08-14T22:10:21.3099264+01:00,0,0,0,0
1549,2025-08-14T22:10:21.3249664+01:00,0,0,0,0
1550,2025-08-14T22:10:21.3400320+01:00,0,0,0,0
1551,2025-08-14T22:10:21.3556480+01:00,0,0,0,0
1552,2025-08-14T22:10:21.3700864+01:00,0,0,0,0
1553,2025-08-14T22:10:21.3851520+01:00,0,0,0,0
1554,2025-08-14T22:10:21.4002816+01:00,0,0,0,0
1555,2025-08-14T22:10:21.4157568+01:00,0,0,0,0
1556,2025-08-14T22:10:21.4302464+01:00,0,0,0,0
1557,2025-08-14T22:10:21.4453248+01:00,0,0,0,0
1558,2025-08-14T22:10:21.4608256+01:00,0,0,0,0
1559,2025-08-14T22:10:21.4753664+01:00,0,0,0,0
1560,2025-08-14T22:10:21.4908928+01:00,0,0,0,0
1561,2025-08-14T22:10:21.5054976+01:00,0,0,0,0
1562,2025-08-14T22:10:21.5206016+01:00,0,0,0,0
1563,2025-08-14T22:10:21.5355392+01:00,0,0,0,0
1564,2025-08-14T22:10:21.5505536+01:00,0,0,0,0
1565,2025-08-14T22:10:21.5662208+01:00,0,0,0,0
1566,2025-08-14T22:10:21.5808128+01:00,0,0,0,0
1567,2025-08-14T22:10:21.5957120+01:00,0,0,0,0
1568,2025-08-14T22:10:21.6108544+01:00,0,0,0,0
1569,2025-08-14T22:10:21.6263424+01:00,0,0,0,0
1570,2025-08-14T22:10:21.6409344+01:00,0,0,0,0
1571,2025-08-14T22:10:21.6558592+01:00,0,0,0,0
1572,2025-08-14T22:10:21.6714112+01:00,0,0,0,0
1573,2025-08-14T22:10:21.6860032+01:00,0,0,0,0
1574,2025-08-14T22:10:21.7019392+01:00,0,0,0,0
1575,2025-08-14T22:10:21.7160064+01:00,0,0,0,0
1576,2025-08-14T22:10:21.7310208+01:00,0,0,0,0
1577,2025-08-14T22:10:21.7461376+01:00,0,0,0,0
1578,2025-08-14T22:10:21.7616640+01:00,0,0,0,0
1579,2025-08-14T22:10:21.7761792+01:00,0,0,0,0
1580,2025-08-14T22:10:21.7912320+01:00,0,0,0,0
1581,2025-08-14T22:10:21.8063104+01:00,0,0,0,0
1582,2025-08-14T22:10:21.8217472+01:00,0,0,0,0
1583,2025-08-14T22:10:21.8363904+01:00,0,0,0,0
1584,2025-08-14T22:10:21.8514176+01:00,0,0,0,0
1585,2025-08-14T22:10:21.8668416+01:00,0,0,0,0
1586,2025-08-14T22:10:21.8815616+01:00,0,0,0,0
1587,2025-08-14T22:10:21.8969216+01:00,0,0,0,0
1588,2025-08-14T22:10:21.9115904+01:00,0,0,0,0
1589,2025-08-14T22:10:21.9266816+01:00,0,0,0,0
1590,2025-08-14T22:10:21.9416064+01:00,0,0,0,0
1591,2025-08-14T22:10:21.9566336+01:00,0,0,0,0
1592,2025-08-14T22:10:21.9722624+01:00,0,0,0,0
1593,2025-08-14T22:10:21.9868544+01:00,0,0,0,0
1594,2025-08-14T22:10:22.0017408+01:00,0,0,0,0
1595,2025-08-14T22:10:22.0167808+01:00,0,0,0,0
1596,2025-08-14T22:10:22.0323072+01:00,0,0,0,0
1597,2025-08-14T22:10:22.0470272+01:00,0,0,0,0
1598,2025-08-14T22:10:22.0619136+01:00,0,0,0,0
1599,2025-08-14T22:10:22.0774528+01:00,0,0,0,0
1600,2025-08-14T22:10:22.0919808+01:00,0,0,0,0
1601,2025-08-14T22:10:22.1079808+01:00,0,0,0,0
1602,2025-08-14T22:10:22.1221376+01:00,0,0,0,0
1603,2025-08-14T22:10:22.1372032+01:00,0,0,0,0
1604,2025-08-14T22:10:22.1522304+01:00,0,0,0,0
1605,2025-08-14T22:10:22.1677056+01:00,0,0,0,0
1606,2025-08-14T22:10:22.1822976+01:00,0,0,0,0
1607,2025-08-14T22:10:22.1973632+01:00,0,0,0,0
1608,2025-08-14T22:10:22.2124032+01:00,0,0,0,0
1609,2025-08-14T22:10:22.2278144+01:00,0,0,0,0
1610,2025-08-14T22:10:22.2424704+01:00,0,0,0,0
1611,2025-08-14T22:10:22.2575104+01:00,0,0,0,0
1612,2025-08-14T22:10:22.2729600+01:00,0,0,0,0
1613,2025-08-14T22:10:22.2875904+01:00,0,0,0,0
1614,2025-08-14T22:10:22.3030272+01:00,0,0,0,0
1615,2025-08-14T22:10:22.3177216+01:00,0,0,0,0
1616,2025-08-14T22:10:22.3328128+01:00,0,0,0,0
1617,2025-08-14T22:10:22.3476992+01:00,0,0,0,0
1618,2025-08-14T22:10:22.3628416+01:00,0,0,0,0
1619,2025-08-14T22:10:22.3789056+01:00,0,0,0,0
1620,2025-08-14T22:10:22.3929984+01:00,0,0,0,0
1621,2025-08-14T22:10:22.4078592+01:00,0,0,0,0
1622,2025-08-14T22:10:22.4231040+01:00,0,0,0,0
1623,2025-08-14T22:10:22.4385920+01:00,0,0,0,0
1624,2025-08-14T22:10:22.4531584+01:00,0,0,0,0
1625,2025-08-14T22:10:22.4680704+01:00,0,0,0,0
1626,2025-08-14T22:10:22.4835200+01:00,0,0,0,0
1627,2025-08-14T22:10:22.4981504+01:00,0,0,0,0
1628,2025-08-14T22:10:22.5141120+01:00,0,0,0,0
1629,2025-08-14T22:10:22.5282560+01:00,0,0,0,0
1630,2025-08-14T22:10:22.5433216+01:00,0,0,0,0
1631,2025-08-14T22:10:22.5583360+01:00,0,0,0,0
1632,2025-08-14T22:10:22.5735040+01:00,0,0,0,0
1633,2025-08-14T22:10:22.5884416+01:00,0,0,0,0
1634,2025-08-14T22:10:22.6035456+01:00,0,0,0,0
1635,2025-08-14T22:10:22.6185344+01:00,0,0,0,0
1636,2025-08-14T22:10:22.6339840+01:00,0,0,0,0
1637,2025-08-14T22:10:22.6486272+01:00,0,0,0,0
1638,2025-08-14T22:10:22.6638080+01:00,0,0,0,0
1639,2025-08-14T22:10:22.6786432+01:00,0,0,0,0
1640,2025-08-14T22:10:22.6941568+01:00,0,0,0,0
1641,2025-08-14T22:10:22.7087872+01:00,0,0,0,0
1642,2025-08-14T22:10:22.7238016+01:00,0,0,0,0
1643,2025-08-14T22:10:22.7392896+01:00,0,0,0,0
1644,2025-08-14T22:10:22.7538688+01:00,0,0,0,0
1645,2025-08-14T22:10:22.7692800+01:00,0,0,0,0
1646,2025-08-14T22:10:22.7839616+01:00,0,0,0,0
1647,2025-08-14T22:10:22.7990912+01:00,0,0,0,0
1648,2025-08-14T22:10:22.8140032+01:00,0,0,0,0
1649,2025-08-14T22:10:22.8290304+01:00,0,0,0,0
1650,2025-08-14T22:10:22.8446208+01:00,0,0,0,0
1651,2025-08-14T22:10:22.8593152+01:00,0,0,0,0
1652,2025-08-14T22:10:22.8741504+01:00,0,0,0,0
1653,2025-08-14T22:10:22.8891776+01:00,0,0,0,0
1654,2025-08-14T22:10:22.9047424+01:00,0,0,0,0
1655,2025-08-14T22:10:22.9194880+01:00,0,0,0,0
1656,2025-08-14T22:10:22.9345280+01:00,0,0,0,0
1657,2025-08-14T22:10:22.9499136+01:00,0,0,0,0
1658,2025-08-14T22:10:22.9644032+01:00,0,0,0,0
1659,2025-08-14T22:10:22.9798272+01:00,0,0,0,0
1660,2025-08-14T22:10:22.9944832+01:00,0,0,0,0
1661,2025-08-14T22:10:23.0095616+01:00,0,0,0,0
1662,2025-08-14T22:10:23.0245760+01:00,0,0,0,0
1663,2025-08-14T22:10:23.0397952+01:00,0,0,0,0
1664,2025-08-14T22:10:23.0553216+01:00,0,0,0,0
1665,2025-08-14T22:10:23.0696960+01:00,0,0,0,0
1666,2025-08-14T22:10:23.0847232+01:00,0,0,0,0
1667,2025-08-14T22:10:23.0997760+01:00,0,0,0,0
1668,2025-08-14T22:10:23.1153792+01:00,0,0,0,0
1669,2025-08-14T22:10:23.1299200+01:00,0,0,0,0
1670,2025-08-14T22:10:23.1449344+01:00,0,0,0,0
1671,2025-08-14T22:10:23.1604864+01:00,0,0,0,0
1672,2025-08-14T22:10:23.1751936+01:00,0,0,0,0
1673,2025-08-14T22:10:23.1904384+01:00,0,0,0,0
1674,2025-08-14T22:10:23.2050560+01:00,0,0,0,0
1675,2025-08-14T22:10:23.2200960+01:00,0,0,0,0
1676,2025-08-14T22:10:23.2351360+01:00,0,0,0,0
1677,2025-08-14T22:10:23.2501888+01:00,0,0,0,0
1678,2025-08-14T22:10:23.2656512+01:00,0,0,0,0
1679,2025-08-14T22:10:23.2804864+01:00,0,0,0,0
1680,2025-08-14T22:10:23.2954240+01:00,0,0,0,0
1681,2025-08-14T22:10:23.3103872+01:00,0,0,0,0
1682,2025-08-14T22:10:23.3258240+01:00,0,0,0,0
1683,2025-08-14T22:10:23.3404672+01:00,0,0,0,0
1684,2025-08-14T22:10:23.3555712+01:00,0,0,0,0
1685,2025-08-14T22:10:23.3716224+01:00,0,0,0,0
1686,2025-08-14T22:10:23.3856640+01:00,0,0,0,0
1687,2025-08-14T22:10:23.4007296+01:00,0,0,0,0
1688,2025-08-14T22:10:23.4157184+01:00,0,0,0,0
1689,2025-08-14T22:10:23.4315008+01:00,0,0,0,0
1690,2025-08-14T22:10:23.4457728+01:00,0,0,0,0
1691,2025-08-14T22:10:23.4608128+01:00,0,0,0,0
1692,2025-08-14T22:10:23.4758656+01:00,0,0,0,0
1693,2025-08-14T22:10:23.4914048+01:00,0,0,0,0
1694,2025-08-14T22:10:23.5059584+01:00,0,0,0,0
1695,2025-08-14T22:10:23.5212032+01:00,0,0,0,0
1696,2025-08-14T22:10:23.5365760+01:00,0,0,0,0
1697,2025-08-14T22:10:23.5510912+01:00,0,0,0,0
1698,2025-08-14T22:10:23.5664896+01:00,0,0,0,0
1699,2025-08-14T22:10:23.5811712+01:00,0,0,0,0
1700,2025-08-14T22:10:23.5962752+01:00,0,0,0,0
1701,2025-08-14T22:10:23.6112000+01:00,0,0,0,0
1702,2025-08-14T22:10:23.6262272+01:00,0,0,0,0
1703,2025-08-14T22:10:23.6418432+01:00,0,0,0,0
1704,2025-08-14T22:10:23.6564864+01:00,0,0,0,0
1705,2025-08-14T22:10:23.6713600+01:00,0,0,0,0
1706,2025-08-14T22:10:23.6863744+01:00,0,0,0,0
1707,2025-08-14T22:10:23.7018624+01:00,0,0,0,0
1708,2025-08-14T22:10:23.7166720+01:00,0,0,0,0
1709,2025-08-14T22:10:23.7318272+01:00,0,0,0,0
1710,2025-08-14T22:10:23.7470464+01:00,0,0,0,0
1711,2025-08-14T22:10:23.7616128+01:00,0,0,0,0
1712,2025-08-14T22:10:23.7775872+01:00,0,0,0,0
1713,2025-08-14T22:10:23.7917312+01:00,0,0,0,0
1714,2025-08-14T22:10:23.8068224+01:00,0,0,0,0
1715,2025-08-14T22:10:23.8218112+01:00,0,0,0,0
1716,2025-08-14T22:10:23.8373504+01:00,0,0,0,0
1717,2025-08-14T22:10:23.8519040+01:00,0,0,0,0
1718,2025-08-14T22:10:23.8669568+01:00,0,0,0,0
1719,2025-08-14T22:10:23.8819968+01:00,0,0,0,0
1720,2025-08-14T22:10:23.8974592+01:00,0,0,0,0
1721,2025-08-14T22:10:23.9120512+01:00,0,0,0,0
1722,2025-08-14T22:10:23.9271168+01:00,0,0,0,0
1723,2025-08-14T22:10:23.9426304+01:00,0,0,0,0
1724,2025-08-14T22:10:23.9571712+01:00,0,0,0,0
1725,2025-08-14T22:10:23.9725696+01:00,0,0,0,0
1726,2025-08-14T22:10:23.9872768+01:00,0,0,0,0
1727,2025-08-14T22:10:24.0024064+01:00,0,0,0,0
1728,2025-08-14T22:10:24.0172800+01:00,0,0,0,0
1729,2025-08-14T22:10:24.0323328+01:00,0,0,0,0
1730,2025-08-14T22:10:24.0480640+01:00,0,0,0,0
1731,2025-08-14T22:10:24.0624640+01:00,0,0,0,0
1732,2025-08-14T22:10:24.0774400+01:00,0,0,0,0
1733,2025-08-14T22:10:24.0925312+01:00,0,0,0,0
1734,2025-08-14T22:10:24.1079552+01:00,0,0,0,0
1735,2025-08-14T22:10:24.1227136+01:00,0,0,0,0
1736,2025-08-14T22:10:24.1376256+01:00,0,0,0,0
1737,2025-08-14T22:10:24.1532032+01:00,0,0,0,0
1738,2025-08-14T22:10:24.1678080+01:00,0,0,0,0
1739,2025-08-14T22:10:24.1836928+01:00,0,0,0,0
1740,2025-08-14T22:10:24.1978880+01:00,0,0,0,0
1741,2025-08-14T22:10:24.2128896+01:00,0,0,0,0
1742,2025-08-14T22:10:24.2279296+01:00,0,0,0,0
1743,2025-08-14T22:10:24.2437248+01:00,0,0,0,0
1744,2025-08-14T22:10:24.2580096+01:00,0,0,0,0
1745,2025-08-14T22:10:24.2730496+01:00,0,0,0,0
1746,2025-08-14T22:10:24.2881152+01:00,0,0,0,0
1747,2025-08-14T22:10:24.3036032+01:00,0,0,0,0
1748,2025-08-14T22:10:24.3182080+01:00,0,0,0,0
1749,2025-08-14T22:10:24.3332096+01:00,0,0,0,0
1750,2025-08-14T22:10:24.3487872+01:00,0,0,0,0
1751,2025-08-14T22:10:24.3633024+01:00,0,0,0,0
1752,2025-08-14T22:10:24.3786880+01:00,0,0,0,0
1753,2025-08-14T22:10:24.3934848+01:00,0,0,0,0
1754,2025-08-14T22:10:24.4085248+01:00,0,0,0,0
1755,2025-08-14T22:10:24.4233984+01:00,0,0,0,0
1756,2025-08-14T22:10:24.4384768+01:00,0,0,0,0
1757,2025-08-14T22:10:24.4541056+01:00,0,0,0,0
1758,2025-08-14T22:10:24.4686976+01:00,0,0,0,0
